20210100|2021010001|M00052|10/01/2021||12|2291115040600071|0056591||1|11111111|||91.53|0.00|16.47|||||||0.00||108.00|PEN|1.000||||||||1|
20210100|2021010001|M00053|10/01/2021||12|2291115040600071|0056592||1|11111111|||49.15|0.00|8.85|||||||0.00||58.00|PEN|1.000||||||||1|
20210100|2021010001|M00054|10/01/2021||12|2291115040600071|0056593||1|11111111|||79.24|0.00|14.26|||||||0.00||93.50|PEN|1.000||||||||1|
20210100|2021010001|M00055|10/01/2021||12|2291115040600071|0056594||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00056|10/01/2021||12|2291115040600071|0056595||1|11111111|||85.59|0.00|15.41|||||||0.00||101.00|PEN|1.000||||||||1|
20210100|2021010001|M00057|10/01/2021||12|2291115040600071|0056596||1|11111111|||19.92|0.00|3.58|||||||0.00||23.50|PEN|1.000||||||||1|
20210100|2021010001|M00058|10/01/2021||12|2291115040600071|0056597||1|11111111|||71.61|0.00|12.89|||||||0.00||84.50|PEN|1.000||||||||1|
20210100|2021010001|M00059|10/01/2021||12|2291115040600071|0056598||1|11111111|||79.66|0.00|14.34|||||||0.00||94.00|PEN|1.000||||||||1|
20210100|2021010001|M00060|10/01/2021||12|2291115040600071|0056599||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00061|10/01/2021||12|2291115040600071|0056600||1|11111111|||88.56|0.00|15.94|||||||0.00||104.50|PEN|1.000||||||||1|
20210100|2021010001|M00062|10/01/2021||12|2291115040600071|0056601||1|11111111|||33.05|0.00|5.95|||||||0.00||39.00|PEN|1.000||||||||1|
20210100|2021010001|M00063|10/01/2021||12|2291115040600071|0056602||1|11111111|||15.25|0.00|2.75|||||||0.00||18.00|PEN|1.000||||||||1|
20210100|2021010001|M00064|11/01/2021||12|2291115040600071|0056603||1|11111111|||40.25|0.00|7.25|||||||0.00||47.50|PEN|1.000||||||||1|
20210100|2021010001|M00065|11/01/2021||12|2291115040600071|0056604||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
20210100|2021010001|M00066|11/01/2021||12|2291115040600071|0056605||1|11111111|||43.22|0.00|7.78|||||||0.00||51.00|PEN|1.000||||||||1|
20210100|2021010001|M00067|11/01/2021||12|2291115040600071|0056606||1|11111111|||22.46|0.00|4.04|||||||0.00||26.50|PEN|1.000||||||||1|
20210100|2021010001|M00068|11/01/2021||12|2291115040600071|0056607||1|11111111|||205.93|0.00|37.07|||||||0.00||243.00|PEN|1.000||||||||1|
20210100|2021010001|M00069|11/01/2021||12|2291115040600071|0056608||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
20210100|2021010001|M00070|11/01/2021||12|2291115040600071|0056609||1|11111111|||41.95|0.00|7.55|||||||0.00||49.50|PEN|1.000||||||||1|
20210100|2021010001|M00071|11/01/2021||12|2291115040600071|0056610||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
20210100|2021010001|M00072|11/01/2021||12|2291115040600071|0056611||1|11111111|||15.25|0.00|2.75|||||||0.00||18.00|PEN|1.000||||||||1|
20210100|2021010001|M00073|11/01/2021||12|2291115040600071|0056612||1|11111111|||15.25|0.00|2.75|||||||0.00||18.00|PEN|1.000||||||||1|
20210100|2021010001|M00074|11/01/2021||12|2291115040600071|0056613||1|11111111|||56.78|0.00|10.22|||||||0.00||67.00|PEN|1.000||||||||1|
20210100|2021010001|M00075|11/01/2021||12|2291115040600071|0056614||1|11111111|||91.95|0.00|16.55|||||||0.00||108.50|PEN|1.000||||||||1|
20210100|2021010001|M00076|11/01/2021||12|2291115040600071|0056615||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
